filename,session,G_urea_interp,S_urea_interp,dist_from_10,urea_phase_add,urea_mod_scale
4_BKO_P10_3_live_740nm_3074mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0008.sdt,20260530_KPC_live_on_SLIM,1.00813,-0.01403,0.01622,0.013916,0.991836
4_BKO_P10_3_live_740nm_3074mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0009.sdt,20260530_KPC_live_on_SLIM,1.00812,-0.014,0.01618,0.013884,0.991849
4_BKO_P10_3_live_740nm_3074mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0010.sdt,20260530_KPC_live_on_SLIM,1.00811,-0.01397,0.01615,0.013852,0.991862
4_BKO_P10_3_live_740nm_3074mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0011.sdt,20260530_KPC_live_on_SLIM,1.0081,-0.01393,0.01611,0.013821,0.991875
4_BKO_P10_3_live_740nm_3074mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0012.sdt,20260530_KPC_live_on_SLIM,1.00808,-0.0139,0.01608,0.013788,0.991888
4_BKO_P10_3_live_740nm_3074mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0013.sdt,20260530_KPC_live_on_SLIM,1.00807,-0.01387,0.01605,0.013757,0.991902
4_BKO_P10_3_live_740nm_3074mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0014.sdt,20260530_KPC_live_on_SLIM,1.00806,-0.01384,0.01601,0.013724,0.991915
4_BKO_P10_3_live_740nm_3074mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0015.sdt,20260530_KPC_live_on_SLIM,1.00804,-0.0138,0.01598,0.013693,0.991928
4_BKO_P10_3_live_740nm_3074mW_u1_poc0p25_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0000.sdt,20260530_KPC_live_on_SLIM,1.00802,-0.01374,0.01591,0.013633,0.991953
4_BKO_P10_3_live_740nm_3074mW_u1_poc0p25_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0001.sdt,20260530_KPC_live_on_SLIM,1.00801,-0.01371,0.01588,0.0136,0.991966
4_BKO_P10_3_live_740nm_3074mW_u1_poc0p25_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0002.sdt,20260530_KPC_live_on_SLIM,1.00799,-0.01368,0.01584,0.013569,0.991979
4_BKO_P10_3_live_740nm_3074mW_u1_poc0p25_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0003.sdt,20260530_KPC_live_on_SLIM,1.00798,-0.01365,0.01581,0.013536,0.991993
4_BKO_P10_3_live_740nm_3074mW_u1_poc0p25_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0004.sdt,20260530_KPC_live_on_SLIM,1.00797,-0.01361,0.01577,0.013505,0.992006
4_BKO_P10_3_live_740nm_3074mW_u1_poc0p25_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0005.sdt,20260530_KPC_live_on_SLIM,1.00795,-0.01358,0.01574,0.013473,0.992019
4_BKO_P10_3_live_740nm_3074mW_u1_poc0p25_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0006.sdt,20260530_KPC_live_on_SLIM,1.00794,-0.01355,0.0157,0.013441,0.992032
4_BKO_P10_3_live_740nm_3074mW_u1_poc0p25_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0007.sdt,20260530_KPC_live_on_SLIM,1.00793,-0.01352,0.01567,0.013409,0.992045
4_BKO_P10_3_live_740nm_3074mW_u1_poc0p25_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0008.sdt,20260530_KPC_live_on_SLIM,1.00791,-0.01348,0.01564,0.013377,0.992059
4_BKO_P10_3_live_740nm_3074mW_u1_poc0p25_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0009.sdt,20260530_KPC_live_on_SLIM,1.0079,-0.01345,0.0156,0.013345,0.992072
4_BKO_P10_3_live_740nm_3074mW_u1_poc0p25_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0010.sdt,20260530_KPC_live_on_SLIM,1.00789,-0.01342,0.01557,0.013313,0.992085
4_BKO_P10_3_live_740nm_3074mW_u1_poc0p25_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0011.sdt,20260530_KPC_live_on_SLIM,1.00788,-0.01339,0.01553,0.013281,0.992098
4_BKO_P10_3_live_740nm_3074mW_u1_poc0p25_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0012.sdt,20260530_KPC_live_on_SLIM,1.00786,-0.01335,0.0155,0.013249,0.992112
4_BKO_P10_3_live_740nm_3074mW_u1_poc0p25_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0013.sdt,20260530_KPC_live_on_SLIM,1.00785,-0.01332,0.01546,0.013217,0.992125
4_BKO_P10_3_live_740nm_3074mW_u1_poc0p25_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0014.sdt,20260530_KPC_live_on_SLIM,1.00784,-0.01329,0.01543,0.013185,0.992138
4_BKO_P10_3_live_740nm_3074mW_u1_poc0p25_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0015.sdt,20260530_KPC_live_on_SLIM,1.00782,-0.01326,0.01539,0.013153,0.992151
5_KPCWT_BKOCO2_P6_D6_live_740nm_3074mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0000.sdt,20260530_KPC_live_on_SLIM,1.00736,-0.01211,0.01417,0.012021,0.992619
5_KPCWT_BKOCO2_P6_D6_live_740nm_3074mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0001.sdt,20260530_KPC_live_on_SLIM,1.00735,-0.01208,0.01414,0.011989,0.992632
5_KPCWT_BKOCO2_P6_D6_live_740nm_3074mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0002.sdt,20260530_KPC_live_on_SLIM,1.00734,-0.01204,0.0141,0.011957,0.992646
5_KPCWT_BKOCO2_P6_D6_live_740nm_3074mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0003.sdt,20260530_KPC_live_on_SLIM,1.00732,-0.01201,0.01407,0.011924,0.992659
5_KPCWT_BKOCO2_P6_D6_live_740nm_3074mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0004.sdt,20260530_KPC_live_on_SLIM,1.00731,-0.01198,0.01403,0.011892,0.992672
5_KPCWT_BKOCO2_P6_D6_live_740nm_3074mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0005.sdt,20260530_KPC_live_on_SLIM,1.0073,-0.01195,0.014,0.011859,0.992686
5_KPCWT_BKOCO2_P6_D6_live_740nm_3074mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0006.sdt,20260530_KPC_live_on_SLIM,1.00728,-0.01191,0.01396,0.011828,0.992699
5_KPCWT_BKOCO2_P6_D6_live_740nm_3074mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0007.sdt,20260530_KPC_live_on_SLIM,1.00727,-0.01188,0.01393,0.011796,0.992712
5_KPCWT_BKOCO2_P6_D6_live_740nm_3074mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0008.sdt,20260530_KPC_live_on_SLIM,1.00726,-0.01185,0.0139,0.011763,0.992725
5_KPCWT_BKOCO2_P6_D6_live_740nm_3074mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0009.sdt,20260530_KPC_live_on_SLIM,1.00725,-0.01182,0.01386,0.011731,0.992738
5_KPCWT_BKOCO2_P6_D6_live_740nm_3074mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0010.sdt,20260530_KPC_live_on_SLIM,1.00723,-0.01178,0.01383,0.0117,0.992752
5_KPCWT_BKOCO2_P6_D6_live_740nm_3074mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0011.sdt,20260530_KPC_live_on_SLIM,1.00722,-0.01175,0.01379,0.011667,0.992765
5_KPCWT_BKOCO2_P6_D6_live_740nm_3074mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0012.sdt,20260530_KPC_live_on_SLIM,1.00721,-0.01172,0.01376,0.011635,0.992778
5_KPCWT_BKOCO2_P6_D6_live_740nm_3074mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0013.sdt,20260530_KPC_live_on_SLIM,1.00719,-0.01169,0.01372,0.011603,0.992791
5_KPCWT_BKOCO2_P6_D6_live_740nm_3074mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0014.sdt,20260530_KPC_live_on_SLIM,1.00718,-0.01165,0.01369,0.011571,0.992805
5_KPCWT_BKOCO2_P6_D6_live_740nm_3074mW_u1_poc0p25_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0000.sdt,20260530_KPC_live_on_SLIM,1.00709,-0.01144,0.01346,0.011354,0.992894
5_KPCWT_BKOCO2_P6_D6_live_740nm_3074mW_u1_poc0p25_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0001.sdt,20260530_KPC_live_on_SLIM,1.00708,-0.0114,0.01342,0.011322,0.992907
5_KPCWT_BKOCO2_P6_D6_live_740nm_3074mW_u1_poc0p25_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0002.sdt,20260530_KPC_live_on_SLIM,1.00707,-0.01137,0.01339,0.01129,0.99292
5_KPCWT_BKOCO2_P6_D6_live_740nm_3074mW_u1_poc0p25_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0003.sdt,20260530_KPC_live_on_SLIM,1.00705,-0.01134,0.01335,0.011258,0.992934
5_KPCWT_BKOCO2_P6_D6_live_740nm_3074mW_u1_poc0p25_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0004.sdt,20260530_KPC_live_on_SLIM,1.00704,-0.0113,0.01332,0.011225,0.992947
5_KPCWT_BKOCO2_P6_D6_live_740nm_3074mW_u1_poc0p25_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0005.sdt,20260530_KPC_live_on_SLIM,1.00703,-0.01127,0.01328,0.011193,0.99296
5_KPCWT_BKOCO2_P6_D6_live_740nm_3074mW_u1_poc0p25_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0006.sdt,20260530_KPC_live_on_SLIM,1.00701,-0.01124,0.01325,0.011161,0.992973
5_KPCWT_BKOCO2_P6_D6_live_740nm_3074mW_u1_poc0p25_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0007.sdt,20260530_KPC_live_on_SLIM,1.007,-0.01121,0.01321,0.011129,0.992987
5_KPCWT_BKOCO2_P6_D6_live_740nm_3074mW_u1_poc0p25_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0008.sdt,20260530_KPC_live_on_SLIM,1.00699,-0.01117,0.01318,0.011097,0.993
5_KPCWT_BKOCO2_P6_D6_live_740nm_3074mW_u1_poc0p25_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0009.sdt,20260530_KPC_live_on_SLIM,1.00697,-0.01114,0.01314,0.011064,0.993013
5_KPCWT_BKOCO2_P6_D6_live_740nm_3074mW_u1_poc0p25_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0010.sdt,20260530_KPC_live_on_SLIM,1.00696,-0.01111,0.01311,0.011033,0.993026
5_KPCWT_BKOCO2_P6_D6_live_740nm_3074mW_u1_poc0p25_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0011.sdt,20260530_KPC_live_on_SLIM,1.00695,-0.01108,0.01308,0.011,0.993039
5_KPCWT_BKOCO2_P6_D6_live_740nm_3074mW_u1_poc0p25_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0012.sdt,20260530_KPC_live_on_SLIM,1.00694,-0.01105,0.01304,0.010969,0.993053
5_KPCWT_BKOCO2_P6_D6_live_740nm_3074mW_u1_poc0p25_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0013.sdt,20260530_KPC_live_on_SLIM,1.00692,-0.01101,0.01301,0.010936,0.993066
5_KPCWT_BKOCO2_P6_D6_live_740nm_3074mW_u1_poc0p25_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0014.sdt,20260530_KPC_live_on_SLIM,1.00691,-0.01098,0.01297,0.010904,0.993079
6_BKOCO2_P10_5_live_740nm_3074mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0000.sdt,20260530_KPC_live_on_SLIM,1.00649,-0.00993,0.01187,0.00987,0.993504
6_BKOCO2_P10_5_live_740nm_3074mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0001.sdt,20260530_KPC_live_on_SLIM,1.00648,-0.0099,0.01183,0.009838,0.993517
6_BKOCO2_P10_5_live_740nm_3074mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0002.sdt,20260530_KPC_live_on_SLIM,1.00646,-0.00987,0.0118,0.009806,0.99353
6_BKOCO2_P10_5_live_740nm_3074mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0003.sdt,20260530_KPC_live_on_SLIM,1.00645,-0.00984,0.01176,0.009774,0.993543
6_BKOCO2_P10_5_live_740nm_3074mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0004.sdt,20260530_KPC_live_on_SLIM,1.00644,-0.0098,0.01173,0.009742,0.993557
6_BKOCO2_P10_5_live_740nm_3074mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0005.sdt,20260530_KPC_live_on_SLIM,1.00642,-0.00977,0.0117,0.00971,0.99357
6_BKOCO2_P10_5_live_740nm_3074mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0006.sdt,20260530_KPC_live_on_SLIM,1.00641,-0.00974,0.01166,0.009678,0.993583
6_BKOCO2_P10_5_live_740nm_3074mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0007.sdt,20260530_KPC_live_on_SLIM,1.0064,-0.00971,0.01163,0.009646,0.993596
6_BKOCO2_P10_5_live_740nm_3074mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0008.sdt,20260530_KPC_live_on_SLIM,1.00639,-0.00968,0.01159,0.009614,0.993609
6_BKOCO2_P10_5_live_740nm_3074mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0009.sdt,20260530_KPC_live_on_SLIM,1.00637,-0.00964,0.01156,0.009582,0.993622
6_BKOCO2_P10_5_live_740nm_3074mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0010.sdt,20260530_KPC_live_on_SLIM,1.00636,-0.00961,0.01152,0.00955,0.993635
6_BKOCO2_P10_5_live_740nm_3074mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0011.sdt,20260530_KPC_live_on_SLIM,1.00635,-0.00958,0.01149,0.009517,0.993649
6_BKOCO2_P10_5_live_740nm_3074mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0012.sdt,20260530_KPC_live_on_SLIM,1.00633,-0.00955,0.01146,0.009486,0.993662
6_BKOCO2_P10_5_live_740nm_3074mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0013.sdt,20260530_KPC_live_on_SLIM,1.00632,-0.00951,0.01142,0.009453,0.993675
6_BKOCO2_P10_5_live_740nm_3074mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0014.sdt,20260530_KPC_live_on_SLIM,1.00631,-0.00948,0.01139,0.009421,0.993688
6_BKOCO2_P10_5_live_740nm_3074mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0015.sdt,20260530_KPC_live_on_SLIM,1.00629,-0.00945,0.01135,0.009389,0.993701
6_BKOCO2_P10_5_live_740nm_3074mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0016.sdt,20260530_KPC_live_on_SLIM,1.00628,-0.00942,0.01132,0.009357,0.993714
6_BKOCO2_P10_5_live_740nm_3074mW_u1_poc0p25_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0000.sdt,20260530_KPC_live_on_SLIM,1.00625,-0.00934,0.01124,0.009285,0.993744
6_BKOCO2_P10_5_live_740nm_3074mW_u1_poc0p25_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0001.sdt,20260530_KPC_live_on_SLIM,1.00624,-0.00931,0.01121,0.009253,0.993757
6_BKOCO2_P10_5_live_740nm_3074mW_u1_poc0p25_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0002.sdt,20260530_KPC_live_on_SLIM,1.00623,-0.00928,0.01117,0.009221,0.99377
6_BKOCO2_P10_5_live_740nm_3074mW_u1_poc0p25_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0003.sdt,20260530_KPC_live_on_SLIM,1.00621,-0.00925,0.01114,0.009189,0.993783
6_BKOCO2_P10_5_live_740nm_3074mW_u1_poc0p25_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0004.sdt,20260530_KPC_live_on_SLIM,1.0062,-0.00921,0.01111,0.009157,0.993796
6_BKOCO2_P10_5_live_740nm_3074mW_u1_poc0p25_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0005.sdt,20260530_KPC_live_on_SLIM,1.00619,-0.00918,0.01107,0.009125,0.993809
6_BKOCO2_P10_5_live_740nm_3074mW_u1_poc0p25_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0006.sdt,20260530_KPC_live_on_SLIM,1.00617,-0.00915,0.01104,0.009093,0.993822
6_BKOCO2_P10_5_live_740nm_3074mW_u1_poc0p25_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0007.sdt,20260530_KPC_live_on_SLIM,1.00616,-0.00912,0.011,0.009061,0.993836
6_BKOCO2_P10_5_live_740nm_3074mW_u1_poc0p25_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0008.sdt,20260530_KPC_live_on_SLIM,1.00615,-0.00908,0.01097,0.009029,0.993849
6_BKOCO2_P10_5_live_740nm_3074mW_u1_poc0p25_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0009.sdt,20260530_KPC_live_on_SLIM,1.00614,-0.00905,0.01094,0.008997,0.993862
6_BKOCO2_P10_5_live_740nm_3074mW_u1_poc0p25_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0010.sdt,20260530_KPC_live_on_SLIM,1.00612,-0.00902,0.0109,0.008965,0.993875
6_BKOCO2_P10_5_live_740nm_3074mW_u1_poc0p25_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0011.sdt,20260530_KPC_live_on_SLIM,1.00611,-0.00899,0.01087,0.008933,0.993888
6_BKOCO2_P10_5_live_740nm_3074mW_u1_poc0p25_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0012.sdt,20260530_KPC_live_on_SLIM,1.0061,-0.00895,0.01083,0.0089,0.993901
6_BKOCO2_P10_5_live_740nm_3074mW_u1_poc0p25_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0013.sdt,20260530_KPC_live_on_SLIM,1.00608,-0.00892,0.0108,0.008868,0.993914
6_BKOCO2_P10_5_live_740nm_3074mW_u1_poc0p25_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0014.sdt,20260530_KPC_live_on_SLIM,1.00607,-0.00889,0.01076,0.008836,0.993928
6_BKOCO2_P10_5_live_740nm_3074mW_u1_poc0p25_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0015.sdt,20260530_KPC_live_on_SLIM,1.00606,-0.00886,0.01073,0.008804,0.993941
6_BKOCO2_P10_5_live_740nm_3074mW_u1_poc0p25_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0016.sdt,20260530_KPC_live_on_SLIM,1.00604,-0.00883,0.0107,0.008772,0.993954
3_BKOCO2_P11_3_live_740nm_3083mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0000.sdt,20260601_KPC_live_on_SLIM,1.0054,-0.00335,0.00635,0.003335,0.994625
3_BKOCO2_P11_3_live_740nm_3083mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0001.sdt,20260601_KPC_live_on_SLIM,1.0054,-0.00336,0.00635,0.003337,0.994628
3_BKOCO2_P11_3_live_740nm_3083mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0002.sdt,20260601_KPC_live_on_SLIM,1.00539,-0.00336,0.00635,0.00334,0.994631
3_BKOCO2_P11_3_live_740nm_3083mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0003.sdt,20260601_KPC_live_on_SLIM,1.00539,-0.00336,0.00635,0.003342,0.994634
3_BKOCO2_P11_3_live_740nm_3083mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0004.sdt,20260601_KPC_live_on_SLIM,1.00539,-0.00336,0.00635,0.003345,0.994638
3_BKOCO2_P11_3_live_740nm_3083mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0005.sdt,20260601_KPC_live_on_SLIM,1.00538,-0.00337,0.00635,0.003347,0.994641
3_BKOCO2_P11_3_live_740nm_3083mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0006.sdt,20260601_KPC_live_on_SLIM,1.00538,-0.00337,0.00635,0.00335,0.994644
3_BKOCO2_P11_3_live_740nm_3083mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0007.sdt,20260601_KPC_live_on_SLIM,1.00538,-0.00337,0.00635,0.003352,0.994647
3_BKOCO2_P11_3_live_740nm_3083mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0008.sdt,20260601_KPC_live_on_SLIM,1.00537,-0.00337,0.00634,0.003355,0.99465
3_BKOCO2_P11_3_live_740nm_3083mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0009.sdt,20260601_KPC_live_on_SLIM,1.00537,-0.00338,0.00634,0.003357,0.994653
3_BKOCO2_P11_3_live_740nm_3083mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0010.sdt,20260601_KPC_live_on_SLIM,1.00537,-0.00338,0.00634,0.00336,0.994657
3_BKOCO2_P11_3_live_740nm_3083mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0011.sdt,20260601_KPC_live_on_SLIM,1.00536,-0.00338,0.00634,0.003362,0.99466
3_BKOCO2_P11_3_live_740nm_3083mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0012.sdt,20260601_KPC_live_on_SLIM,1.00536,-0.00338,0.00634,0.003365,0.994663
3_BKOCO2_P11_3_live_740nm_3083mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0013.sdt,20260601_KPC_live_on_SLIM,1.00536,-0.00339,0.00634,0.003367,0.994666
3_BKOCO2_P11_3_live_740nm_3083mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0014.sdt,20260601_KPC_live_on_SLIM,1.00535,-0.00339,0.00634,0.00337,0.994669
3_BKOCO2_P11_3_live_740nm_3083mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0015.sdt,20260601_KPC_live_on_SLIM,1.00535,-0.00339,0.00633,0.003372,0.994672
3_BKOCO2_P11_3_live_740nm_3083mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0016.sdt,20260601_KPC_live_on_SLIM,1.00535,-0.00339,0.00633,0.003375,0.994676
3_BKOCO2_P11_3_live_740nm_3083mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0017.sdt,20260601_KPC_live_on_SLIM,1.00534,-0.0034,0.00633,0.003377,0.994679
3_BKOCO2_P11_3_live_740nm_3083mW_u1_poc0p25_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0000.sdt,20260601_KPC_live_on_SLIM,1.00533,-0.00341,0.00632,0.003389,0.994693
3_BKOCO2_P11_3_live_740nm_3083mW_u1_poc0p25_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0001.sdt,20260601_KPC_live_on_SLIM,1.00533,-0.00341,0.00632,0.003391,0.994697
3_BKOCO2_P11_3_live_740nm_3083mW_u1_poc0p25_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0002.sdt,20260601_KPC_live_on_SLIM,1.00532,-0.00341,0.00632,0.003394,0.9947
3_BKOCO2_P11_3_live_740nm_3083mW_u1_poc0p25_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0003.sdt,20260601_KPC_live_on_SLIM,1.00532,-0.00341,0.00632,0.003396,0.994703
3_BKOCO2_P11_3_live_740nm_3083mW_u1_poc0p25_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0004.sdt,20260601_KPC_live_on_SLIM,1.00532,-0.00342,0.00632,0.003399,0.994706
3_BKOCO2_P11_3_live_740nm_3083mW_u1_poc0p25_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0005.sdt,20260601_KPC_live_on_SLIM,1.00531,-0.00342,0.00632,0.003401,0.994709
3_BKOCO2_P11_3_live_740nm_3083mW_u1_poc0p25_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0006.sdt,20260601_KPC_live_on_SLIM,1.00531,-0.00342,0.00632,0.003404,0.994712
3_BKOCO2_P11_3_live_740nm_3083mW_u1_poc0p25_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0007.sdt,20260601_KPC_live_on_SLIM,1.00531,-0.00342,0.00632,0.003406,0.994716
3_BKOCO2_P11_3_live_740nm_3083mW_u1_poc0p25_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0008.sdt,20260601_KPC_live_on_SLIM,1.0053,-0.00343,0.00631,0.003409,0.994719
3_BKOCO2_P11_3_live_740nm_3083mW_u1_poc0p25_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0009.sdt,20260601_KPC_live_on_SLIM,1.0053,-0.00343,0.00631,0.003411,0.994722
3_BKOCO2_P11_3_live_740nm_3083mW_u1_poc0p25_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0010.sdt,20260601_KPC_live_on_SLIM,1.0053,-0.00343,0.00631,0.003414,0.994725
3_BKOCO2_P11_3_live_740nm_3083mW_u1_poc0p25_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0011.sdt,20260601_KPC_live_on_SLIM,1.00529,-0.00343,0.00631,0.003416,0.994728
3_BKOCO2_P11_3_live_740nm_3083mW_u1_poc0p25_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0012.sdt,20260601_KPC_live_on_SLIM,1.00529,-0.00344,0.00631,0.003418,0.994731
