filename,stem,suffix,category,rel_dir,session_root,size_mb,mtime,wavelength_nm,power_mW,usb_atten,pockels,objective,em_filter_nm,em_bandwidth_nm,gain,z_position,n_pixels_cfg,n_frames_cfg,frame_index,sample_index,position,fixation_type,cell_type,treatment_duration,passage_info,session_date,file_type,acquisition_time,header_revision,mi_scan_x,mi_scan_y,n_data_blocks,data_shape,data_dtype,data_nx,data_ny,data_nt,total_photons,max_photons_per_pixel,mean_photons_per_pixel,median_photons_per_pixel,time_axis_len,bin_width_ns,time_range_ns,time_delta_s,has_fit_export,fit_base_stem,fit_params_available,n_fit_sets,fit_set_keys
4_KPCWT0416formP4num3_740nm_3037mW_u1_poc0p2_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_90f_0003.sdt,4_KPCWT0416formP4num3_740nm_3037mW_u1_poc0p2_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_90f_0003,.sdt,sdt,.,20260429_KPC_fixed_dishes_on_SLIM,2.230996,2026-04-30 11:09:49.223563,740,3037.0,1,0.2,20x0.75NA,535,50,70,1.0,256,90,3,4,3.0,form,KPCWT,,P4num3,20260429,sample,2026-04-30 11:09:49.223563,2143,0,0,1,"(256, 256, 256)",uint16,256,256,256,1226503,1058,18.714950561523438,15.0,256,0.048860908374859235,12.459531635589105,0.0,False,,,0,
4_KPCWT0416formP4num3_740nm_3037mW_u1_poc0p2_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_90f_0004.sdt,4_KPCWT0416formP4num3_740nm_3037mW_u1_poc0p2_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_90f_0004,.sdt,sdt,.,20260429_KPC_fixed_dishes_on_SLIM,1.760771,2026-04-30 11:10:41.324363,740,3037.0,1,0.2,20x0.75NA,535,50,70,1.0,256,90,4,4,4.0,form,KPCWT,,P4num3,20260429,sample,2026-04-30 11:10:41.324363,2143,0,0,1,"(256, 256, 256)",uint16,256,256,256,915459,142,13.968795776367188,7.0,256,0.048860908374859235,12.459531635589105,0.0,False,,,0,
4_KPCWT0416formP4num3_740nm_3037mW_u1_poc0p2_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_90f_0005.sdt,4_KPCWT0416formP4num3_740nm_3037mW_u1_poc0p2_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_90f_0005,.sdt,sdt,.,20260429_KPC_fixed_dishes_on_SLIM,1.529892,2026-04-30 11:11:33.085390,740,3037.0,1,0.2,20x0.75NA,535,50,70,1.0,256,90,5,4,5.0,form,KPCWT,,P4num3,20260429,sample,2026-04-30 11:11:33.085390,2143,0,0,1,"(256, 256, 256)",uint16,256,256,256,697507,1069,10.643112182617188,6.0,256,0.048860908374859235,12.459531635589105,0.0,False,,,0,
4_KPCWT0416formP4num3_740nm_3037mW_u1_poc0p2_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_90f_0006.sdt,4_KPCWT0416formP4num3_740nm_3037mW_u1_poc0p2_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_90f_0006,.sdt,sdt,.,20260429_KPC_fixed_dishes_on_SLIM,1.369014,2026-04-30 11:12:24.785834,740,3037.0,1,0.2,20x0.75NA,535,50,70,1.0,256,90,6,4,6.0,form,KPCWT,,P4num3,20260429,sample,2026-04-30 11:12:24.785834,2143,0,0,1,"(256, 256, 256)",uint16,256,256,256,544900,167,8.31451416015625,6.0,256,0.048860908374859235,12.459531635589105,0.0,False,,,0,
4_KPCWT0416formP4num3_740nm_3037mW_u1_poc0p2_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_90f_0007.sdt,4_KPCWT0416formP4num3_740nm_3037mW_u1_poc0p2_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_90f_0007,.sdt,sdt,.,20260429_KPC_fixed_dishes_on_SLIM,2.918278,2026-04-30 11:13:16.399550,740,3037.0,1,0.2,20x0.75NA,535,50,70,1.0,256,90,7,4,7.0,form,KPCWT,,P4num3,20260429,sample,2026-04-30 11:13:16.399550,2143,0,0,1,"(256, 256, 256)",uint16,256,256,256,1874041,189,28.595596313476562,27.0,256,0.048860908374859235,12.459531635589105,0.0,False,,,0,
4_KPCWT0416formP4num3_740nm_3037mW_u1_poc0p2_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_90f_0008.sdt,4_KPCWT0416formP4num3_740nm_3037mW_u1_poc0p2_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_90f_0008,.sdt,sdt,.,20260429_KPC_fixed_dishes_on_SLIM,1.583236,2026-04-30 11:14:08.362025,740,3037.0,1,0.2,20x0.75NA,535,50,70,1.0,256,90,8,4,8.0,form,KPCWT,,P4num3,20260429,sample,2026-04-30 11:14:08.362025,2143,0,0,1,"(256, 256, 256)",uint16,256,256,256,749992,240,11.4439697265625,5.0,256,0.048860908374859235,12.459531635589105,0.0,False,,,0,
4_KPCWT0416formP4num3_740nm_3037mW_u1_poc0p2_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_90f_0009.sdt,4_KPCWT0416formP4num3_740nm_3037mW_u1_poc0p2_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_90f_0009,.sdt,sdt,.,20260429_KPC_fixed_dishes_on_SLIM,1.634171,2026-04-30 11:14:59.811825,740,3037.0,1,0.2,20x0.75NA,535,50,70,1.0,256,90,9,4,9.0,form,KPCWT,,P4num3,20260429,sample,2026-04-30 11:14:59.811825,2143,0,0,1,"(256, 256, 256)",uint16,256,256,256,817074,2478,12.467559814453125,6.0,256,0.048860908374859235,12.459531635589105,0.0,False,,,0,
5_urea_740nm_3038mW_u1_poc0_20x0p75NA_370s10_g70_z1_256pix_basicFLIM_30f_0000.sdt,5_urea_740nm_3038mW_u1_poc0_20x0p75NA_370s10_g70_z1_256pix_basicFLIM_30f_0000,.sdt,sdt,.,20260429_KPC_fixed_dishes_on_SLIM,3.027696,2026-04-30 11:22:07.361521,740,3038.0,1,0.0,20x0.75NA,370,10,70,1.0,256,30,0,5,0.0,urea,,,,20260429,irf,2026-04-30 11:22:07.361521,2143,0,0,1,"(256, 256, 256)",uint16,256,256,256,15669908,884,239.10382080078125,214.0,256,0.048860908374859235,12.459531635589105,0.0,False,,,0,
6_chromablue_740nm_3040mW_u80_poc0_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_30f_0000.sdt,6_chromablue_740nm_3040mW_u80_poc0_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_30f_0000,.sdt,sdt,.,20260429_KPC_fixed_dishes_on_SLIM,3.129086,2026-04-30 11:26:46.261519,740,3040.0,80,0.0,20x0.75NA,457,50,70,1.0,256,30,0,6,0.0,chromablue,,,,20260429,chroma,2026-04-30 11:26:46.261519,2143,0,0,1,"(256, 256, 256)",uint16,256,256,256,4090771,99,62.42021179199219,63.0,256,0.048860908374859235,12.459531635589105,0.0,False,,,0,
7_pollen_890nm_2876mW_u1_poc0p2_10x0p5NA_457s50_g70_z1_256pix_basicFLIM_30f_0000.sdt,7_pollen_890nm_2876mW_u1_poc0p2_10x0p5NA_457s50_g70_z1_256pix_basicFLIM_30f_0000,.sdt,sdt,.,20260429_KPC_fixed_dishes_on_SLIM,0.391433,2026-04-30 11:59:34.985818,890,2876.0,1,0.2,10x0.5NA,457,50,70,1.0,256,30,0,7,0.0,pollen,,,,20260429,pollen_reference,2026-04-30 11:59:34.985818,2143,0,0,1,"(256, 256, 256)",uint16,256,256,256,76871,80,1.1729583740234375,1.0,256,0.048860908374859235,12.459531635589105,0.0,False,,,0,
7_pollen_890nm_2876mW_u1_poc0p2_10x0p5NA_457s50_g70_z1_256pix_basicFLIM_30f_0001.sdt,7_pollen_890nm_2876mW_u1_poc0p2_10x0p5NA_457s50_g70_z1_256pix_basicFLIM_30f_0001,.sdt,sdt,.,20260429_KPC_fixed_dishes_on_SLIM,0.542368,2026-04-30 12:00:09.360615,890,2876.0,1,0.2,10x0.5NA,457,50,70,1.0,256,30,1,7,1.0,pollen,,,,20260429,pollen_reference,2026-04-30 12:00:09.360615,2143,0,0,1,"(256, 256, 256)",uint16,256,256,256,138778,145,2.117584228515625,1.0,256,0.048860908374859235,12.459531635589105,0.0,False,,,0,
0_pollen_890nm_2881mW_u1_poc0p2_10x0p5NA_457s50_g70_z1_256pix_basicFLIM_30f_0000.sdt,0_pollen_890nm_2881mW_u1_poc0p2_10x0p5NA_457s50_g70_z1_256pix_basicFLIM_30f_0000,.sdt,sdt,batch1,20260501_KPC_fixed_dishes_on_SLIM,0.753873,2026-05-02 02:01:46.573825,890,2881.0,1,0.2,10x0.5NA,457,50,70,1.0,256,30,0,0,0.0,pollen,,,,20260501,pollen_reference,2026-05-02 02:01:46.573825,2143,0,0,1,"(256, 256, 256)",uint16,256,256,256,207614,111,3.167938232421875,3.0,256,0.048860908374859235,12.459531635589105,0.0,True,20260501_KPC_fixed_dishes_on_SLIM::batch1\fitet-sf-2component-b5::0_pollen_890nm_2881mW_u1_poc0p2_10x0p5NA_457s50_g70_z1_256pix_basicFLIM_30f_0000,"a1, a2, chi2, photons, tau1, tau2",12,"20260501_KPC_fixed_dishes_on_SLIM::batch1\fitet-sf-2component-b5::0_pollen_890nm_2881mW_u1_poc0p2_10x0p5NA_457s50_g70_z1_256pix_basicFLIM_30f_0000,20260501_KPC_fixed_dishes_on_SLIM::batch1\fitet-sf-3component-b5::0_pollen_890nm_2881mW_u1_poc0p2_10x0p5NA_457s50_g70_z1_256pix_basicFLIM_30f_0000,20260501_KPC_fixed_dishes_on_SLIM::batch1\fitet-sf-c2-b5::0_pollen_890nm_2881mW_u1_poc0p2_10x0p5NA_457s50_g70_z1_256pix_basicFLIM_30f_0000,20260501_KPC_fixed_dishes_on_SLIM::batch1\fitet-sf-c2-b7::0_pollen_890nm_2881mW_u1_poc0p2_10x0p5NA_457s50_g70_z1_256pix_basicFLIM_30f_0000,20260501_KPC_fixed_dishes_on_SLIM::batch1\fitet-sf-c3-b5::0_pollen_890nm_2881mW_u1_poc0p2_10x0p5NA_457s50_g70_z1_256pix_basicFLIM_30f_0000,20260501_KPC_fixed_dishes_on_SLIM::batch1\fitet-sz-1component-b5::0_pollen_890nm_2881mW_u1_poc0p2_10x0p5NA_457s50_g70_z1_256pix_basicFLIM_30f_0000,20260501_KPC_fixed_dishes_on_SLIM::batch1\fitet-sz-2component-b5::0_pollen_890nm_2881mW_u1_poc0p2_10x0p5NA_457s50_g70_z1_256pix_basicFLIM_30f_0000,20260501_KPC_fixed_dishes_on_SLIM::batch1\fitet-sz-3component-b5::0_pollen_890nm_2881mW_u1_poc0p2_10x0p5NA_457s50_g70_z1_256pix_basicFLIM_30f_0000,20260501_KPC_fixed_dishes_on_SLIM::batch1\fitet-sz-c1-b5::0_pollen_890nm_2881mW_u1_poc0p2_10x0p5NA_457s50_g70_z1_256pix_basicFLIM_30f_0000,20260501_KPC_fixed_dishes_on_SLIM::batch1\fitet-sz-c2-b5::0_pollen_890nm_2881mW_u1_poc0p2_10x0p5NA_457s50_g70_z1_256pix_basicFLIM_30f_0000,20260501_KPC_fixed_dishes_on_SLIM::batch1\fitet-sz-c3-b5::0_pollen_890nm_2881mW_u1_poc0p2_10x0p5NA_457s50_g70_z1_256pix_basicFLIM_30f_0000,20260501_KPC_fixed_dishes_on_SLIM::batch1\fitet-sz-c3-b7::0_pollen_890nm_2881mW_u1_poc0p2_10x0p5NA_457s50_g70_z1_256pix_basicFLIM_30f_0000"
1_chromablue_740nm_3026mW_u80_poc0_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_45f_0000.sdt,1_chromablue_740nm_3026mW_u80_poc0_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_45f_0000,.sdt,sdt,batch1,20260501_KPC_fixed_dishes_on_SLIM,3.587393,2026-05-02 02:07:12.295790,740,3026.0,80,0.0,20x0.75NA,457,50,70,1.0,256,45,0,1,0.0,chromablue,,,,20260501,chroma,2026-05-02 02:07:12.295790,2143,0,0,1,"(256, 256, 256)",uint16,256,256,256,5734978,130,87.50881958007812,90.0,256,0.048860908374859235,12.459531635589105,0.0,True,20260501_KPC_fixed_dishes_on_SLIM::batch1\fitet-sf-2component-b5::1_chromablue_740nm_3026mW_u80_poc0_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_45f_0000,"a1, a2, chi2, photons, tau1, tau2",12,"20260501_KPC_fixed_dishes_on_SLIM::batch1\fitet-sf-2component-b5::1_chromablue_740nm_3026mW_u80_poc0_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_45f_0000,20260501_KPC_fixed_dishes_on_SLIM::batch1\fitet-sf-3component-b5::1_chromablue_740nm_3026mW_u80_poc0_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_45f_0000,20260501_KPC_fixed_dishes_on_SLIM::batch1\fitet-sf-c2-b5::1_chromablue_740nm_3026mW_u80_poc0_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_45f_0000,20260501_KPC_fixed_dishes_on_SLIM::batch1\fitet-sf-c2-b7::1_chromablue_740nm_3026mW_u80_poc0_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_45f_0000,20260501_KPC_fixed_dishes_on_SLIM::batch1\fitet-sf-c3-b5::1_chromablue_740nm_3026mW_u80_poc0_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_45f_0000,20260501_KPC_fixed_dishes_on_SLIM::batch1\fitet-sz-1component-b5::1_chromablue_740nm_3026mW_u80_poc0_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_45f_0000,20260501_KPC_fixed_dishes_on_SLIM::batch1\fitet-sz-2component-b5::1_chromablue_740nm_3026mW_u80_poc0_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_45f_0000,20260501_KPC_fixed_dishes_on_SLIM::batch1\fitet-sz-3component-b5::1_chromablue_740nm_3026mW_u80_poc0_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_45f_0000,20260501_KPC_fixed_dishes_on_SLIM::batch1\fitet-sz-c1-b5::1_chromablue_740nm_3026mW_u80_poc0_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_45f_0000,20260501_KPC_fixed_dishes_on_SLIM::batch1\fitet-sz-c2-b5::1_chromablue_740nm_3026mW_u80_poc0_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_45f_0000,20260501_KPC_fixed_dishes_on_SLIM::batch1\fitet-sz-c3-b5::1_chromablue_740nm_3026mW_u80_poc0_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_45f_0000,20260501_KPC_fixed_dishes_on_SLIM::batch1\fitet-sz-c3-b7::1_chromablue_740nm_3026mW_u80_poc0_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_45f_0000"
2_urea_740nm_3024mW_u1_poc0_20x0p75NA_370s10_g70_z1_256pix_basicFLIM_45f_0000.sdt,2_urea_740nm_3024mW_u1_poc0_20x0p75NA_370s10_g70_z1_256pix_basicFLIM_45f_0000,.sdt,sdt,batch1,20260501_KPC_fixed_dishes_on_SLIM,4.756407,2026-05-02 02:15:21.569991,740,3024.0,1,0.0,20x0.75NA,370,10,70,1.0,256,45,0,2,0.0,urea,,,,20260501,irf,2026-05-02 02:15:21.569991,2143,0,0,1,"(256, 256, 256)",uint16,256,256,256,41438627,1378,632.3032684326172,669.0,256,0.048860908374859235,12.459531635589105,0.0,True,20260501_KPC_fixed_dishes_on_SLIM::batch1\fitet-sf-2component-b5::2_urea_740nm_3024mW_u1_poc0_20x0p75NA_370s10_g70_z1_256pix_basicFLIM_45f_0000,"a1, a2, chi2, photons, tau1, tau2",12,"20260501_KPC_fixed_dishes_on_SLIM::batch1\fitet-sf-2component-b5::2_urea_740nm_3024mW_u1_poc0_20x0p75NA_370s10_g70_z1_256pix_basicFLIM_45f_0000,20260501_KPC_fixed_dishes_on_SLIM::batch1\fitet-sf-3component-b5::2_urea_740nm_3024mW_u1_poc0_20x0p75NA_370s10_g70_z1_256pix_basicFLIM_45f_0000,20260501_KPC_fixed_dishes_on_SLIM::batch1\fitet-sf-c2-b5::2_urea_740nm_3024mW_u1_poc0_20x0p75NA_370s10_g70_z1_256pix_basicFLIM_45f_0000,20260501_KPC_fixed_dishes_on_SLIM::batch1\fitet-sf-c2-b7::2_urea_740nm_3024mW_u1_poc0_20x0p75NA_370s10_g70_z1_256pix_basicFLIM_45f_0000,20260501_KPC_fixed_dishes_on_SLIM::batch1\fitet-sf-c3-b5::2_urea_740nm_3024mW_u1_poc0_20x0p75NA_370s10_g70_z1_256pix_basicFLIM_45f_0000,20260501_KPC_fixed_dishes_on_SLIM::batch1\fitet-sz-1component-b5::2_urea_740nm_3024mW_u1_poc0_20x0p75NA_370s10_g70_z1_256pix_basicFLIM_45f_0000,20260501_KPC_fixed_dishes_on_SLIM::batch1\fitet-sz-2component-b5::2_urea_740nm_3024mW_u1_poc0_20x0p75NA_370s10_g70_z1_256pix_basicFLIM_45f_0000,20260501_KPC_fixed_dishes_on_SLIM::batch1\fitet-sz-3component-b5::2_urea_740nm_3024mW_u1_poc0_20x0p75NA_370s10_g70_z1_256pix_basicFLIM_45f_0000,20260501_KPC_fixed_dishes_on_SLIM::batch1\fitet-sz-c1-b5::2_urea_740nm_3024mW_u1_poc0_20x0p75NA_370s10_g70_z1_256pix_basicFLIM_45f_0000,20260501_KPC_fixed_dishes_on_SLIM::batch1\fitet-sz-c2-b5::2_urea_740nm_3024mW_u1_poc0_20x0p75NA_370s10_g70_z1_256pix_basicFLIM_45f_0000,20260501_KPC_fixed_dishes_on_SLIM::batch1\fitet-sz-c3-b5::2_urea_740nm_3024mW_u1_poc0_20x0p75NA_370s10_g70_z1_256pix_basicFLIM_45f_0000,20260501_KPC_fixed_dishes_on_SLIM::batch1\fitet-sz-c3-b7::2_urea_740nm_3024mW_u1_poc0_20x0p75NA_370s10_g70_z1_256pix_basicFLIM_45f_0000"
3_KPCWT0430glu10min_740nm_3024mW_u1_poc0p15_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_90f_0000.sdt,3_KPCWT0430glu10min_740nm_3024mW_u1_poc0p15_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_90f_0000,.sdt,sdt,batch1,20260501_KPC_fixed_dishes_on_SLIM,1.794607,2026-05-02 02:35:05.313828,740,3024.0,1,0.15,20x0.75NA,457,50,70,1.0,256,90,0,3,0.0,glu,KPCWT,10min,,20260501,sample,2026-05-02 02:35:05.313828,2143,0,0,1,"(256, 256, 256)",uint16,256,256,256,998207,64,15.231430053710938,15.0,256,0.048860908374859235,12.459531635589105,0.0,True,20260501_KPC_fixed_dishes_on_SLIM::batch1\fitet-sf-2component-b5::3_KPCWT0430glu10min_740nm_3024mW_u1_poc0p15_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_90f_0000,"a1, a2, chi2, photons, tau1, tau2",12,"20260501_KPC_fixed_dishes_on_SLIM::batch1\fitet-sf-2component-b5::3_KPCWT0430glu10min_740nm_3024mW_u1_poc0p15_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_90f_0000,20260501_KPC_fixed_dishes_on_SLIM::batch1\fitet-sf-3component-b5::3_KPCWT0430glu10min_740nm_3024mW_u1_poc0p15_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_90f_0000,20260501_KPC_fixed_dishes_on_SLIM::batch1\fitet-sf-c2-b5::3_KPCWT0430glu10min_740nm_3024mW_u1_poc0p15_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_90f_0000,20260501_KPC_fixed_dishes_on_SLIM::batch1\fitet-sf-c2-b7::3_KPCWT0430glu10min_740nm_3024mW_u1_poc0p15_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_90f_0000,20260501_KPC_fixed_dishes_on_SLIM::batch1\fitet-sf-c3-b5::3_KPCWT0430glu10min_740nm_3024mW_u1_poc0p15_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_90f_0000,20260501_KPC_fixed_dishes_on_SLIM::batch1\fitet-sz-1component-b5::3_KPCWT0430glu10min_740nm_3024mW_u1_poc0p15_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_90f_0000,20260501_KPC_fixed_dishes_on_SLIM::batch1\fitet-sz-2component-b5::3_KPCWT0430glu10min_740nm_3024mW_u1_poc0p15_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_90f_0000,20260501_KPC_fixed_dishes_on_SLIM::batch1\fitet-sz-3component-b5::3_KPCWT0430glu10min_740nm_3024mW_u1_poc0p15_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_90f_0000,20260501_KPC_fixed_dishes_on_SLIM::batch1\fitet-sz-c1-b5::3_KPCWT0430glu10min_740nm_3024mW_u1_poc0p15_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_90f_0000,20260501_KPC_fixed_dishes_on_SLIM::batch1\fitet-sz-c2-b5::3_KPCWT0430glu10min_740nm_3024mW_u1_poc0p15_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_90f_0000,20260501_KPC_fixed_dishes_on_SLIM::batch1\fitet-sz-c3-b5::3_KPCWT0430glu10min_740nm_3024mW_u1_poc0p15_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_90f_0000,20260501_KPC_fixed_dishes_on_SLIM::batch1\fitet-sz-c3-b7::3_KPCWT0430glu10min_740nm_3024mW_u1_poc0p15_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_90f_0000"
3_KPCWT0430glu10min_740nm_3024mW_u1_poc0p2_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0000.sdt,3_KPCWT0430glu10min_740nm_3024mW_u1_poc0p2_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0000,.sdt,sdt,batch1,20260501_KPC_fixed_dishes_on_SLIM,4.265118,2026-05-02 02:36:55.037235,740,3024.0,1,0.2,20x0.75NA,457,50,70,1.0,256,120,0,3,0.0,glu,KPCWT,10min,,20260501,sample,2026-05-02 02:36:55.037235,2143,0,0,1,"(256, 256, 256)",uint16,256,256,256,6573751,387,100.30747985839844,102.0,256,0.048860908374859235,12.459531635589105,0.0,True,20260501_KPC_fixed_dishes_on_SLIM::batch1\fitet-sf-2component-b5::3_KPCWT0430glu10min_740nm_3024mW_u1_poc0p2_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0000,"a1, a2, chi2, photons, tau1, tau2",12,"20260501_KPC_fixed_dishes_on_SLIM::batch1\fitet-sf-2component-b5::3_KPCWT0430glu10min_740nm_3024mW_u1_poc0p2_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0000,20260501_KPC_fixed_dishes_on_SLIM::batch1\fitet-sf-3component-b5::3_KPCWT0430glu10min_740nm_3024mW_u1_poc0p2_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0000,20260501_KPC_fixed_dishes_on_SLIM::batch1\fitet-sf-c2-b5::3_KPCWT0430glu10min_740nm_3024mW_u1_poc0p2_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0000,20260501_KPC_fixed_dishes_on_SLIM::batch1\fitet-sf-c2-b7::3_KPCWT0430glu10min_740nm_3024mW_u1_poc0p2_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0000,20260501_KPC_fixed_dishes_on_SLIM::batch1\fitet-sf-c3-b5::3_KPCWT0430glu10min_740nm_3024mW_u1_poc0p2_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0000,20260501_KPC_fixed_dishes_on_SLIM::batch1\fitet-sz-1component-b5::3_KPCWT0430glu10min_740nm_3024mW_u1_poc0p2_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0000,20260501_KPC_fixed_dishes_on_SLIM::batch1\fitet-sz-2component-b5::3_KPCWT0430glu10min_740nm_3024mW_u1_poc0p2_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0000,20260501_KPC_fixed_dishes_on_SLIM::batch1\fitet-sz-3component-b5::3_KPCWT0430glu10min_740nm_3024mW_u1_poc0p2_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0000,20260501_KPC_fixed_dishes_on_SLIM::batch1\fitet-sz-c1-b5::3_KPCWT0430glu10min_740nm_3024mW_u1_poc0p2_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0000,20260501_KPC_fixed_dishes_on_SLIM::batch1\fitet-sz-c2-b5::3_KPCWT0430glu10min_740nm_3024mW_u1_poc0p2_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0000,20260501_KPC_fixed_dishes_on_SLIM::batch1\fitet-sz-c3-b5::3_KPCWT0430glu10min_740nm_3024mW_u1_poc0p2_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0000,20260501_KPC_fixed_dishes_on_SLIM::batch1\fitet-sz-c3-b7::3_KPCWT0430glu10min_740nm_3024mW_u1_poc0p2_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0000"
