fixation_type,cell_type,session_root,session_date,filename,fit_set_key,em_filter_nm,pockels,objective,usb_atten,frame_index,z_position,n_components,_bin,shift_group,treatment_duration,amp_ratio_median,tau_mean_median_ps,n_px_final,pct_final,amp_ratio_median_gmed,tau_mean_median_ps_gmed,_dist
live,KPCWT,20260601_KPC_live_on_SLIM,20260601,4_KPCWT_50uL_live_740nm_3080mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0006.sdt,20260601_KPC_live_on_SLIM::fitet-sz-c2-b5::4_KPCWT_50uL_live_740nm_3080mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0006,457,0.25,20x0.75NA,1,6,1.0,2,5,shift=0,,2.8191130984689883,710.2976612524851,64713,98.7,2.795578133725302,754.8521326913581,0.4826132347272002
live,KPCWT,20260601_KPC_live_on_SLIM,20260601,9_KPCWT_160uL_live_740nm_3077mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0007.sdt,20260601_KPC_live_on_SLIM::fitet-sz-c2-b5::9_KPCWT_160uL_live_740nm_3077mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0007,457,0.25,20x0.75NA,1,7,1.0,2,5,shift=0,,2.5676318775853866,760.308330844999,64625,98.6,2.795578133725302,754.8521326913581,0.48517373333086916
live,KPCWT,20260601_KPC_live_on_SLIM,20260601,14_KPCWT_115uL_live_740nm_3076mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0007.sdt,20260601_KPC_live_on_SLIM::fitet-sz-c2-b5::14_KPCWT_115uL_live_740nm_3076mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0007,457,0.25,20x0.75NA,1,7,1.0,2,5,shift=0,,2.5861916549595025,774.829524598372,64898,99.0,2.795578133725302,754.8521326913581,0.4919708923939756
live,KPCWT,20260601_KPC_live_on_SLIM,20260601,10_KPCWT_145uL_live_740nm_3076mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0006.sdt,20260601_KPC_live_on_SLIM::fitet-sz-c2-b5::10_KPCWT_145uL_live_740nm_3076mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0006,457,0.25,20x0.75NA,1,6,1.0,2,5,shift=0,,2.6498016608703856,791.3164701207751,65094,99.3,2.795578133725302,754.8521326913581,0.4992128865389899
live,KPCWT,20260601_KPC_live_on_SLIM,20260601,8_KPCWT_180uL_live_740nm_3078mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0003.sdt,20260601_KPC_live_on_SLIM::fitet-sz-c2-b5::8_KPCWT_180uL_live_740nm_3078mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0003,457,0.25,20x0.75NA,1,3,1.0,2,5,shift=0,,2.557909199201968,764.6921601570896,64860,99.0,2.795578133725302,754.8521326913581,0.5132111229443488
live,KPCWT,20260601_KPC_live_on_SLIM,20260601,11_KPCWT_130uL_live_740nm_3076mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0011.sdt,20260601_KPC_live_on_SLIM::fitet-sz-c2-b5::11_KPCWT_130uL_live_740nm_3076mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0011,457,0.25,20x0.75NA,1,11,1.0,2,5,shift=0,,2.580613857004778,777.2070194706827,65149,99.4,2.795578133725302,754.8521326913581,0.5140860220767463
live,KPCWT,20260601_KPC_live_on_SLIM,20260601,10_KPCWT_145uL_live_740nm_3076mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0009.sdt,20260601_KPC_live_on_SLIM::fitet-sz-c2-b5::10_KPCWT_145uL_live_740nm_3076mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0009,457,0.25,20x0.75NA,1,9,1.0,2,5,shift=0,,2.552296880825515,764.1995159814726,65060,99.3,2.795578133725302,754.8521326913581,0.5237721641033545
live,KPCWT,20260601_KPC_live_on_SLIM,20260601,14_KPCWT_115uL_live_740nm_3076mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0009.sdt,20260601_KPC_live_on_SLIM::fitet-sz-c2-b5::14_KPCWT_115uL_live_740nm_3076mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0009,457,0.25,20x0.75NA,1,9,1.0,2,5,shift=0,,3.0336050251310422,771.344425089511,65119,99.4,2.795578133725302,754.8521326913581,0.5333671706229217
live,KPCWT,20260601_KPC_live_on_SLIM,20260601,11_KPCWT_130uL_live_740nm_3076mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0004.sdt,20260601_KPC_live_on_SLIM::fitet-sz-c2-b5::11_KPCWT_130uL_live_740nm_3076mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0004,457,0.25,20x0.75NA,1,4,1.0,2,5,shift=0,,2.5695689751352155,777.0882975800374,65160,99.4,2.795578133725302,754.8521326913581,0.5342386175683554
live,KPCWT,20260601_KPC_live_on_SLIM,20260601,4_KPCWT_50uL_live_740nm_3080mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0007.sdt,20260601_KPC_live_on_SLIM::fitet-sz-c2-b5::4_KPCWT_50uL_live_740nm_3080mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0007,457,0.25,20x0.75NA,1,7,1.0,2,5,shift=0,,3.0055825581465907,724.7468143495672,64561,98.5,2.795578133725302,754.8521326913581,0.5496136201610785
live,KPCWT,20260601_KPC_live_on_SLIM,20260601,4_KPCWT_50uL_live_740nm_3080mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0002.sdt,20260601_KPC_live_on_SLIM::fitet-sz-c2-b5::4_KPCWT_50uL_live_740nm_3080mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0002,457,0.25,20x0.75NA,1,2,1.0,2,5,shift=0,,3.017772760567729,727.8453580629464,65000,99.2,2.795578133725302,754.8521326913581,0.5523133460492491
live,KPCWT,20260601_KPC_live_on_SLIM,20260601,10_KPCWT_145uL_live_740nm_3076mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0001.sdt,20260601_KPC_live_on_SLIM::fitet-sz-c2-b5::10_KPCWT_145uL_live_740nm_3076mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0001,457,0.25,20x0.75NA,1,1,1.0,2,5,shift=0,,2.5314963760531155,748.56071750457,64458,98.4,2.795578133725302,754.8521326913581,0.5620478551163024
live,KPCWT,20260601_KPC_live_on_SLIM,20260601,9_KPCWT_160uL_live_740nm_3077mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0004.sdt,20260601_KPC_live_on_SLIM::fitet-sz-c2-b5::9_KPCWT_160uL_live_740nm_3077mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0004,457,0.25,20x0.75NA,1,4,1.0,2,5,shift=0,,2.54798156558162,734.5906163110542,64245,98.0,2.795578133725302,754.8521326913581,0.5668393747111308
live,KPCWT,20260601_KPC_live_on_SLIM,20260601,14_KPCWT_115uL_live_740nm_3076mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0004.sdt,20260601_KPC_live_on_SLIM::fitet-sz-c2-b5::14_KPCWT_115uL_live_740nm_3076mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0004,457,0.25,20x0.75NA,1,4,1.0,2,5,shift=0,,2.6427524382219385,799.7386247304808,65171,99.4,2.795578133725302,754.8521326913581,0.5815031427801968
live,KPCWT,20260601_KPC_live_on_SLIM,20260601,9_KPCWT_160uL_live_740nm_3077mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0005.sdt,20260601_KPC_live_on_SLIM::fitet-sz-c2-b5::9_KPCWT_160uL_live_740nm_3077mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0005,457,0.25,20x0.75NA,1,5,1.0,2,5,shift=0,,2.52006038511974,760.5956555934931,65112,99.4,2.795578133725302,754.8521326913581,0.5853869659749565
live,KPCWT,20260601_KPC_live_on_SLIM,20260601,10_KPCWT_145uL_live_740nm_3076mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0011.sdt,20260601_KPC_live_on_SLIM::fitet-sz-c2-b5::10_KPCWT_145uL_live_740nm_3076mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0011,457,0.25,20x0.75NA,1,11,1.0,2,5,shift=0,,2.983973178517523,714.735450210366,65484,99.9,2.795578133725302,754.8521326913581,0.5875850311364753
live,KPCWT,20260601_KPC_live_on_SLIM,20260601,4_KPCWT_50uL_live_740nm_3080mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0005.sdt,20260601_KPC_live_on_SLIM::fitet-sz-c2-b5::4_KPCWT_50uL_live_740nm_3080mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0005,457,0.25,20x0.75NA,1,5,1.0,2,5,shift=0,,2.996955138647821,716.1011548013449,64579,98.5,2.795578133725302,754.8521326913581,0.5961035605124568
live,KPCWT,20260601_KPC_live_on_SLIM,20260601,14_KPCWT_115uL_live_740nm_3076mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0010.sdt,20260601_KPC_live_on_SLIM::fitet-sz-c2-b5::14_KPCWT_115uL_live_740nm_3076mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0010,457,0.25,20x0.75NA,1,10,1.0,2,5,shift=0,,2.724792167639986,812.3497950538884,65467,99.9,2.795578133725302,754.8521326913581,0.6372956977839704
live,KPCWT,20260601_KPC_live_on_SLIM,20260601,14_KPCWT_115uL_live_740nm_3076mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0006.sdt,20260601_KPC_live_on_SLIM::fitet-sz-c2-b5::14_KPCWT_115uL_live_740nm_3076mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0006,457,0.25,20x0.75NA,1,6,1.0,2,5,shift=0,,2.541229554427524,787.1766654210446,64903,99.0,2.795578133725302,754.8521326913581,0.6403704431504181
live,KPCWT,20260601_KPC_live_on_SLIM,20260601,8_KPCWT_180uL_live_740nm_3078mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0004.sdt,20260601_KPC_live_on_SLIM::fitet-sz-c2-b5::8_KPCWT_180uL_live_740nm_3078mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0004,457,0.25,20x0.75NA,1,4,1.0,2,5,shift=0,,2.4793438976925217,749.038328547737,64265,98.1,2.795578133725302,754.8521326913581,0.6710615943970483
live,KPCWT,20260601_KPC_live_on_SLIM,20260601,9_KPCWT_160uL_live_740nm_3077mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0011.sdt,20260601_KPC_live_on_SLIM::fitet-sz-c2-b5::9_KPCWT_160uL_live_740nm_3077mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0011,457,0.25,20x0.75NA,1,11,1.0,2,5,shift=0,,3.081119858793259,721.6058032319756,64744,98.8,2.795578133725302,754.8521326913581,0.7016163435886799
live,KPCWT,20260601_KPC_live_on_SLIM,20260601,11_KPCWT_130uL_live_740nm_3076mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0005.sdt,20260601_KPC_live_on_SLIM::fitet-sz-c2-b5::11_KPCWT_130uL_live_740nm_3076mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0005,457,0.25,20x0.75NA,1,5,1.0,2,5,shift=0,,2.478596874658953,775.0720629138264,64986,99.2,2.795578133725302,754.8521326913581,0.7042533558511823
live,KPCWT,20260601_KPC_live_on_SLIM,20260601,11_KPCWT_130uL_live_740nm_3076mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0001.sdt,20260601_KPC_live_on_SLIM::fitet-sz-c2-b5::11_KPCWT_130uL_live_740nm_3076mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0001,457,0.25,20x0.75NA,1,1,1.0,2,5,shift=0,,2.482098711032983,780.7618204756575,65243,99.6,2.795578133725302,754.8521326913581,0.7187394931696324
live,KPCWT,20260601_KPC_live_on_SLIM,20260601,4_KPCWT_50uL_live_740nm_3080mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0017.sdt,20260601_KPC_live_on_SLIM::fitet-sz-c2-b5::4_KPCWT_50uL_live_740nm_3080mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0017,457,0.25,20x0.75NA,1,17,1.0,2,5,shift=0,,3.1274279872459063,731.2167058244552,65430,99.8,2.795578133725302,754.8521326913581,0.7459386472758587
live,KPCWT,20260601_KPC_live_on_SLIM,20260601,11_KPCWT_130uL_live_740nm_3076mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0007.sdt,20260601_KPC_live_on_SLIM::fitet-sz-c2-b5::11_KPCWT_130uL_live_740nm_3076mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0007,457,0.25,20x0.75NA,1,7,1.0,2,5,shift=0,,2.4320898424728017,761.9365736134237,65201,99.5,2.795578133725302,754.8521326913581,0.7717528121705521
live,KPCWT,20260601_KPC_live_on_SLIM,20260601,4_KPCWT_50uL_live_740nm_3080mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0008.sdt,20260601_KPC_live_on_SLIM::fitet-sz-c2-b5::4_KPCWT_50uL_live_740nm_3080mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0008,457,0.25,20x0.75NA,1,8,1.0,2,5,shift=0,,3.1468170008705254,717.3776511767933,64758,98.8,2.795578133725302,754.8521326913581,0.8448193274797354
live,KPCWT,20260601_KPC_live_on_SLIM,20260601,4_KPCWT_50uL_live_740nm_3080mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0011.sdt,20260601_KPC_live_on_SLIM::fitet-sz-c2-b5::4_KPCWT_50uL_live_740nm_3080mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0011,457,0.25,20x0.75NA,1,11,1.0,2,5,shift=0,,3.1840622423769807,726.683096178554,65148,99.4,2.795578133725302,754.8521326913581,0.8750957701935004
live,KPCWT,20260601_KPC_live_on_SLIM,20260601,8_KPCWT_180uL_live_740nm_3078mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0012.sdt,20260601_KPC_live_on_SLIM::fitet-sz-c2-b5::8_KPCWT_180uL_live_740nm_3078mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0012,457,0.25,20x0.75NA,1,12,1.0,2,5,shift=0,,2.4290219609628947,794.6510465113723,65358,99.7,2.795578133725302,754.8521326913581,0.8852395188344877
live,KPCWT,20260601_KPC_live_on_SLIM,20260601,11_KPCWT_130uL_live_740nm_3076mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0002.sdt,20260601_KPC_live_on_SLIM::fitet-sz-c2-b5::11_KPCWT_130uL_live_740nm_3076mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0002,457,0.25,20x0.75NA,1,2,1.0,2,5,shift=0,,2.424623389617472,794.7319315612224,65080,99.3,2.795578133725302,754.8521326913581,0.8937996174514204
live,KPCWT,20260601_KPC_live_on_SLIM,20260601,6_KPCWT_75uL_live_740nm_3078mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0011.sdt,20260601_KPC_live_on_SLIM::fitet-sz-c2-b5::6_KPCWT_75uL_live_740nm_3078mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0011,457,0.25,20x0.75NA,1,11,1.0,2,5,shift=0,,2.5718382667886903,825.4347495671069,65338,99.7,2.795578133725302,754.8521326913581,0.895425948234636
live,KPCWT,20260601_KPC_live_on_SLIM,20260601,4_KPCWT_50uL_live_740nm_3080mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0003.sdt,20260601_KPC_live_on_SLIM::fitet-sz-c2-b5::4_KPCWT_50uL_live_740nm_3080mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0003,457,0.25,20x0.75NA,1,3,1.0,2,5,shift=0,,3.174632759001546,715.5762887772183,65263,99.6,2.795578133725302,754.8521326913581,0.9057845815321188
live,KPCWT,20260601_KPC_live_on_SLIM,20260601,11_KPCWT_130uL_live_740nm_3076mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0003.sdt,20260601_KPC_live_on_SLIM::fitet-sz-c2-b5::11_KPCWT_130uL_live_740nm_3076mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0003,457,0.25,20x0.75NA,1,3,1.0,2,5,shift=0,,2.38520370273252,780.1040270222835,65062,99.3,2.795578133725302,754.8521326913581,0.9087145289178571
live,KPCWT,20260601_KPC_live_on_SLIM,20260601,4_KPCWT_50uL_live_740nm_3080mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0016.sdt,20260601_KPC_live_on_SLIM::fitet-sz-c2-b5::4_KPCWT_50uL_live_740nm_3080mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0016,457,0.25,20x0.75NA,1,16,1.0,2,5,shift=0,,3.224818538369828,715.7400852741589,65334,99.7,2.795578133725302,754.8521326913581,1.0000147687691632
live,KPCWT,20260601_KPC_live_on_SLIM,20260601,9_KPCWT_160uL_live_740nm_3077mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0001.sdt,20260601_KPC_live_on_SLIM::fitet-sz-c2-b5::9_KPCWT_160uL_live_740nm_3077mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0001,457,0.25,20x0.75NA,1,1,1.0,2,5,shift=0,,2.329544453773125,771.3341380153793,65105,99.3,2.795578133725302,754.8521326913581,1.0005099926624936
live,KPCWT,20260601_KPC_live_on_SLIM,20260601,4_KPCWT_50uL_live_740nm_3080mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0014.sdt,20260601_KPC_live_on_SLIM::fitet-sz-c2-b5::4_KPCWT_50uL_live_740nm_3080mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0014,457,0.25,20x0.75NA,1,14,1.0,2,5,shift=0,,3.234525022965508,714.9342451314017,65515,100.0,2.795578133725302,754.8521326913581,1.0222716571938568
live,KPCWT,20260601_KPC_live_on_SLIM,20260601,10_KPCWT_145uL_live_740nm_3076mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0004.sdt,20260601_KPC_live_on_SLIM::fitet-sz-c2-b5::10_KPCWT_145uL_live_740nm_3076mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0004,457,0.25,20x0.75NA,1,4,1.0,2,5,shift=0,,2.32481709986035,779.0672177346829,64359,98.2,2.795578133725302,754.8521326913581,1.0282618807220414
live,KPCWT,20260601_KPC_live_on_SLIM,20260601,4_KPCWT_50uL_live_740nm_3080mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0013.sdt,20260601_KPC_live_on_SLIM::fitet-sz-c2-b5::4_KPCWT_50uL_live_740nm_3080mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0013,457,0.25,20x0.75NA,1,13,1.0,2,5,shift=0,,3.249650868899683,710.713321728994,65488,99.9,2.795578133725302,754.8521326913581,1.0707577670520871
live,KPCWT,20260601_KPC_live_on_SLIM,20260601,14_KPCWT_115uL_live_740nm_3076mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0012.sdt,20260601_KPC_live_on_SLIM::fitet-sz-c2-b5::14_KPCWT_115uL_live_740nm_3076mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0012,457,0.25,20x0.75NA,1,12,1.0,2,5,shift=0,,2.395903600404295,816.0483607625008,65334,99.7,2.795578133725302,754.8521326913581,1.0713494180890266
live,KPCWT,20260530_KPC_live_on_SLIM,20260530,5_KPCWT_BKOCO2_P6_D6_live_740nm_3074mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0000.sdt,20260530_KPC_live_on_SLIM::fitet-sz-c2-b5::5_KPCWT_BKOCO2_P6_D6_live_740nm_3074mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0000,457,0.25,20x0.75NA,1,0,1.0,2,5,shift=0,,3.3107227244221185,724.551609056218,65377,99.8,2.795578133725302,754.8521326913581,1.1362930798371833
live,KPCWT,20260601_KPC_live_on_SLIM,20260601,4_KPCWT_50uL_live_740nm_3080mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0009.sdt,20260601_KPC_live_on_SLIM::fitet-sz-c2-b5::4_KPCWT_50uL_live_740nm_3080mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0009,457,0.25,20x0.75NA,1,9,1.0,2,5,shift=0,,3.302708786036339,705.1957221316585,65027,99.2,2.795578133725302,754.8521326913581,1.197602557749484
live,KPCWT,20260601_KPC_live_on_SLIM,20260601,4_KPCWT_50uL_live_740nm_3080mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0015.sdt,20260601_KPC_live_on_SLIM::fitet-sz-c2-b5::4_KPCWT_50uL_live_740nm_3080mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0015,457,0.25,20x0.75NA,1,15,1.0,2,5,shift=0,,3.2933344316115862,700.214124351968,65431,99.8,2.795578133725302,754.8521326913581,1.2052032889884898
live,KPCWT,20260601_KPC_live_on_SLIM,20260601,4_KPCWT_50uL_live_740nm_3080mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0012.sdt,20260601_KPC_live_on_SLIM::fitet-sz-c2-b5::4_KPCWT_50uL_live_740nm_3080mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0012,457,0.25,20x0.75NA,1,12,1.0,2,5,shift=0,,3.3241401678212465,709.5593900546166,65480,99.9,2.795578133725302,754.8521326913581,1.2187019993185384
live,KPCWT,20260601_KPC_live_on_SLIM,20260601,4_KPCWT_50uL_live_740nm_3080mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0010.sdt,20260601_KPC_live_on_SLIM::fitet-sz-c2-b5::4_KPCWT_50uL_live_740nm_3080mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0010,457,0.25,20x0.75NA,1,10,1.0,2,5,shift=0,,3.3159258461789314,701.7835624487332,65096,99.3,2.795578133725302,754.8521326913581,1.2391777445469243
live,KPCWT,20260530_KPC_live_on_SLIM,20260530,5_KPCWT_BKOCO2_P6_D6_live_740nm_3074mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0005.sdt,20260530_KPC_live_on_SLIM::fitet-sz-c2-b5::5_KPCWT_BKOCO2_P6_D6_live_740nm_3074mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0005,457,0.25,20x0.75NA,1,5,1.0,2,5,shift=0,,2.604202833383611,867.7073932990278,63331,96.6,2.795578133725302,754.8521326913581,1.2814040512108598
live,KPCWT,20260601_KPC_live_on_SLIM,20260601,11_KPCWT_130uL_live_740nm_3076mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0006.sdt,20260601_KPC_live_on_SLIM::fitet-sz-c2-b5::11_KPCWT_130uL_live_740nm_3076mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0006,457,0.25,20x0.75NA,1,6,1.0,2,5,shift=0,,2.211601342047592,798.7781089181731,64957,99.1,2.795578133725302,754.8521326913581,1.3214680930018565
live,KPCWT,20260601_KPC_live_on_SLIM,20260601,4_KPCWT_50uL_live_740nm_3080mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0000.sdt,20260601_KPC_live_on_SLIM::fitet-sz-c2-b5::4_KPCWT_50uL_live_740nm_3080mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0000,457,0.25,20x0.75NA,1,0,1.0,2,5,shift=0,,3.382830548721561,710.80952864618,63556,97.0,2.795578133725302,754.8521326913581,1.32838035789862
live,KPCWT,20260508_KPC_live_on_SLIM,20260508,3_KPCWTlive_740nm_3033mW_u1_poc0p2_20x0p75NA_475s50_g70_z1_256pix_basicFLIM_120f_0002.sdt,20260508_KPC_live_on_SLIM::fitet-sz-c2-b5::3_KPCWTlive_740nm_3033mW_u1_poc0p2_20x0p75NA_475s50_g70_z1_256pix_basicFLIM_120f_0002,457,0.2,20x0.75NA,1,2,1.0,2,5,shift=0,,3.43405072631291,755.6427564527824,62866,95.9,2.795578133725302,754.8521326913581,1.3489755603788862
live,KPCWT,20260601_KPC_live_on_SLIM,20260601,4_KPCWT_50uL_live_740nm_3080mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0001.sdt,20260601_KPC_live_on_SLIM::fitet-sz-c2-b5::4_KPCWT_50uL_live_740nm_3080mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0001,457,0.25,20x0.75NA,1,1,1.0,2,5,shift=0,,3.3761652733505745,701.7671046948827,64561,98.5,2.795578133725302,754.8521326913581,1.353441239930362
live,KPCWT,20260530_KPC_live_on_SLIM,20260530,5_KPCWT_BKOCO2_P6_D6_live_740nm_3074mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0001.sdt,20260530_KPC_live_on_SLIM::fitet-sz-c2-b5::5_KPCWT_BKOCO2_P6_D6_live_740nm_3074mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0001,457,0.25,20x0.75NA,1,1,1.0,2,5,shift=0,,3.412493637813444,676.2972785246006,64925,99.1,2.795578133725302,754.8521326913581,1.5540956858943198
